data length,16384
frequency,1000.000000000
amp,4.000000000
offset,0.000000000
phase,0.000000000







xpos,value
3.656006e-005,0.45532
3.662110e-005,0.45605
3.668213e-005,0.45679
3.674316e-005,0.45752
3.680420e-005,0.45825
3.686523e-005,0.45898
3.692627e-005,0.45972
3.698731e-005,0.46045
3.704834e-005,0.46118
3.710937e-005,0.46191
3.717041e-005,0.46265
3.723145e-005,0.46338
3.729248e-005,0.46411
3.735351e-005,0.46484
3.741455e-005,0.46558
3.747559e-005,0.46655
3.753662e-005,0.46729
3.759766e-005,0.46802
3.765869e-005,0.46875
3.771972e-005,0.46948
3.778076e-005,0.47021
3.784180e-005,0.47095
3.790283e-005,0.47168
3.796387e-005,0.47241
3.802490e-005,0.47314
3.808594e-005,0.47388
3.814697e-005,0.47461
3.820801e-005,0.47534
3.826904e-005,0.47607
3.833008e-005,0.47681
3.839111e-005,0.47754
3.845215e-005,0.47827
3.851318e-005,0.47900
3.857422e-005,0.47974
3.863525e-005,0.48071
3.869629e-005,0.48145
3.875732e-005,0.48218
3.881836e-005,0.48291
3.887940e-005,0.48364
3.894043e-005,0.48438
3.900146e-005,0.48511
3.906250e-005,0.48584
3.912353e-005,0.48657
3.918457e-005,0.48730
3.924561e-005,0.48804
3.930664e-005,0.48877
3.936767e-005,0.48950
3.942871e-005,0.49023
3.948975e-005,0.49097
3.955078e-005,0.49170
3.961182e-005,0.49243
3.967285e-005,0.49316
3.973389e-005,0.49390
3.979492e-005,0.49463
3.985596e-005,0.49536
3.991699e-005,0.49634
3.997803e-005,0.49707
4.003906e-005,0.49780
4.010010e-005,0.49854
4.016113e-005,0.49927
4.022217e-005,0.50000
4.028320e-005,0.50073
4.034424e-005,0.50146
4.040527e-005,0.50220
4.046631e-005,0.50293
4.052734e-005,0.50366
4.058838e-005,0.50439
4.064941e-005,0.50513
4.071045e-005,0.50586
4.077148e-005,0.50659
4.083252e-005,0.50732
4.089356e-005,0.50806
4.095459e-005,0.50879
4.101562e-005,0.50952
4.107666e-005,0.51025
4.113770e-005,0.51099
4.119873e-005,0.51172
4.125977e-005,0.51245
4.132080e-005,0.51318
4.138183e-005,0.51392
4.144287e-005,0.51465
4.150391e-005,0.51563
4.156494e-005,0.51636
4.162598e-005,0.51709
4.168701e-005,0.51782
4.174805e-005,0.51855
4.180908e-005,0.51929
4.187012e-005,0.52002
4.193115e-005,0.52075
4.199219e-005,0.52148
4.205322e-005,0.52222
4.211426e-005,0.52295
4.217529e-005,0.52368
4.223633e-005,0.52441
4.229736e-005,0.52515
4.235840e-005,0.52588
4.241943e-005,0.52661
4.248047e-005,0.52734
4.254151e-005,0.52808
4.260254e-005,0.52881
4.266357e-005,0.52954
4.272461e-005,0.53027
4.278564e-005,0.53101
4.284668e-005,0.53174
4.290772e-005,0.53247
4.296875e-005,0.53320
4.302978e-005,0.53394
4.309082e-005,0.53467
4.315186e-005,0.53540
4.321289e-005,0.53613
4.327393e-005,0.53687
4.333496e-005,0.53760
4.339600e-005,0.53833
4.345703e-005,0.53906
4.351807e-005,0.54004
4.357910e-005,0.54077
4.364014e-005,0.54150
4.370117e-005,0.54224
4.376221e-005,0.54297
4.382324e-005,0.54370
4.388428e-005,0.54443
4.394531e-005,0.54517
4.400635e-005,0.54590
4.406738e-005,0.54663
4.412842e-005,0.54736
4.418945e-005,0.54810
4.425049e-005,0.54883
4.431152e-005,0.54956
4.437256e-005,0.55029
4.443359e-005,0.55103
4.449463e-005,0.55176
4.455567e-005,0.55249
4.461670e-005,0.55322
4.467773e-005,0.55396
4.473877e-005,0.55469
4.479981e-005,0.55542
4.486084e-005,0.55615
4.492188e-005,0.55688
4.498291e-005,0.55762
4.504394e-005,0.55835
4.510498e-005,0.55908
4.516602e-005,0.55981
4.522705e-005,0.56055
4.528808e-005,0.56128
4.534912e-005,0.56201
4.541016e-005,0.56274
4.547119e-005,0.56348
4.553223e-005,0.56421
4.559326e-005,0.56494
4.565430e-005,0.56567
4.571533e-005,0.56641
4.577637e-005,0.56714
4.583740e-005,0.56787
4.589844e-005,0.56860
4.595947e-005,0.56934
4.602051e-005,0.57007
4.608154e-005,0.57080
4.614258e-005,0.57153
4.620362e-005,0.57227
4.626465e-005,0.57300
4.632568e-005,0.57373
4.638672e-005,0.57446
4.644775e-005,0.57520
4.650879e-005,0.57593
4.656982e-005,0.57666
4.663086e-005,0.57739
4.669189e-005,0.57813
4.675293e-005,0.57886
4.681397e-005,0.57959
4.687500e-005,0.58032
4.693603e-005,0.58105
4.699707e-005,0.58179
4.705811e-005,0.58252
4.711914e-005,0.58325
4.718018e-005,0.58398
4.724121e-005,0.58472
4.730224e-005,0.58545
4.736328e-005,0.58618
4.742432e-005,0.58691
4.748535e-005,0.58765
4.754639e-005,0.58838
4.760742e-005,0.58911
4.766846e-005,0.58984
4.772949e-005,0.59058
4.779053e-005,0.59131
4.785156e-005,0.59204
4.791260e-005,0.59277
4.797363e-005,0.59351
4.803467e-005,0.59424
4.809570e-005,0.59497
4.815674e-005,0.59570
4.821777e-005,0.59644
4.827881e-005,0.59717
4.833984e-005,0.59790
4.840088e-005,0.59863
4.846192e-005,0.59937
4.852295e-005,0.60010
4.858398e-005,0.60083
4.864502e-005,0.60156
4.870605e-005,0.60229
4.876709e-005,0.60303
4.882813e-005,0.60376
4.888916e-005,0.60449
4.895019e-005,0.60522
4.901123e-005,0.60596
